label,idx,prompt_text
2,153777,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Quick follow them.
Hypothesis: Do not follow them at all.  
 Answer: "
2,232441,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The complex adds to the Negara (National) and Merdeka stadiums near the city.
Hypothesis: The complex is hardly vast and is located outside of the city.
 Answer: "
1,191856,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: If you have only a single 19-inch television and you can't afford to upgrade, just sit a lot closer.
Hypothesis: You have a 19-inch Samsung LCD TV, if you can't afford a new one, sit closer to it while you save money.
 Answer: "
1,207471,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Why not? Change would be good for us.
Hypothesis: It's always good to accept change so lets go and plan that trip!
 Answer: "
2,25397,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: They also promised to try to solve their border dispute over Kashmir.
Hypothesis: They said they would not give up Kashmir until every last drop of red blood was spent.
 Answer: "
0,88363,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The way sheepdogs do their job is a source of fascination for visitors and of pride to the farmers who breed and train them.
Hypothesis: The method of sheepdogs completing their task fascinates visitors.
 Answer: "
0,133990,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Kuttner plainly sees himself as a heretic.
Hypothesis: Kuttner sees a heretic in himself.
 Answer: "
1,120743,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: uh-huh that's one of my favorite yeah Mystery and uh Masterpiece Theater
Hypothesis: My favorites are all about art and mystery.
 Answer: "
1,376265,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Horses can also be rented from the Riding Club of Choupana at Hotel Estrelecia  and the Quinta do Pantano (Casais Pr??ximos, Santo da Serra; Tel. 291/552 577).
Hypothesis: Horses can be rented at other locations besides  Riding Club of Choupana.
 Answer: "
2,230123,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah that'd be sort of neat yeah well i like the idea of uh being uh a mandatory thing for welfare course that's what um that's sort of like what Truman had or or was it Roosevelt i can't remember um with the big
Hypothesis: I do not think it should be mandatory for welfare.
 Answer: "
2,306141,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Charles Fort said that in a book.  Ser Perth shrugged.
Hypothesis: Ser Perth animatedly pointed out what Charles Fort's quote in the book.
 Answer: "
2,26753,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: McConnell spearheaded writing the grant.
Hypothesis: McConnell did not care about the grant.
 Answer: "
0,180760,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: , including Relic Hunter , starring Tia Carrere as a female Indiana Jones, and Amazon, featuring former model Carol Alt as a babe in the jungle.
Hypothesis: Women have been chosen to play certain characters based on looks alone.
 Answer: "
0,387649,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Moyers' kind of journalism seems designed to place this thought in the viewer's  No right-thinking person could ever disagree with all these nice, smart guests.
Hypothesis: There are certain people who have to agree with the guests.
 Answer: "
1,214726,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: But time-and timing-will be crucial.
Hypothesis: Time is the most important element.
 Answer: "
0,85672,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: We're not proposing 27 pages of regulations of the Internet.
Hypothesis: We are not suggesting 27 pages of internet regulation.
 Answer: "
2,177518,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Doesn't that just say everything about the times we live in?
Hypothesis: That doesn't say anything about the times we live in.
 Answer: "
0,66978,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Department ofCommerce's Second-Year Efforts to Implement the
Hypothesis: This is not the first year. `
 Answer: "
2,70325,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Locating the SCR in an elevated location near the boiler economizer and air preheater is frequently done to minimize the length of ductwork (with the associated pressure loss) and because no additional real estate is necessary for the SCR reactor.
Hypothesis: An SCR must always be located in the building's basement.
 Answer: "
1,278651,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: These flagships are preserved in the Sailor's House, along with related nautical mementoes.
Hypothesis: Many historical maps of the seas can be seen in the Sailor's House.
 Answer: "
1,153312,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: All sorts of events and concerts are held at the showground.
Hypothesis: There are hip hop, classical, and country music concerts at the showground.
 Answer: "
0,142056,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Particularly true for household sector-E-mail, Electronic bill paying, FAX, long-distance call
Hypothesis: That is true for the households.
 Answer: "
2,123932,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah that was good i liked uh i also liked uh Cujo did you read that one
Hypothesis: Of what I have read, Cujo was the only one I hated.
 Answer: "
2,312602,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Entertainers and illusionists perform while diners eat various courses and then move to another chamber.
Hypothesis: Diners typically do not have a form of entertainment.
 Answer: "
2,370430,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The roguish image of the city's present might make it easy to forget the city's glorious past.
Hypothesis: The city has always maintained its glorious image from the past up until today.
 Answer: "
1,370274,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Afterwards, you may well want to drop in at the The Old Jameson Distillery  in cobbled Bow Street.
Hypothesis: You might want to drop in at the distillery and sample their goods.
 Answer: "
0,182304,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Back in the city, the Scottish Parliament Building overlooks the palace, the park, and Arthur's Seat.
Hypothesis: The Scottish Parliament Building has great views.
 Answer: "
1,352073,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The bald, pointy-eared vampire in Nosferatu is barely ambulatory, in fact.
Hypothesis: The pointy-eared vampire is badly injured.
 Answer: "
0,162668,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Lilith Fair . A touring show of female musicians--including Sarah McLachlan, Sheryl Crow, and the Indigo Girls--is said to herald the end of male dominance of rock.
Hypothesis: Female musicians also do rock tours these days.
 Answer: "
